N,1340,S,109,5
N,1341,S,108,7
C,330
N,1342,S,101,7
N,1343,S,101,1
N,1344,S,95,10
N,1345,B,114,7
N,1346,B,108,1
N,1347,S,97,9
N,1348,S,95,10
N,1349,S,102,5
N,1350,B,108,6
N,1351,S,100,2
N,1352,B,104,8
N,1353,B,108,3
N,1354,S,103,7
N,1355,B,97,1
N,1356,S,111,10
N,1357,S,103,5
N,1358,S,97,3
N,1359,S,97,3
N,1360,B,99,1
N,1361,S,110,7
C,126
N,1362,B,109,7
N,1363,B,95,4
N,1364,B,111,5
N,1365,S,110,7
N,1366,B,96,1
N,1367,B,110,3
N,1368,B,98,4
N,1369,S,100,3
N,1370,S,112,1
N,1371,B,105,6
N,1372,B,114,3
N,1373,B,105,6
N,1374,S,106,7
N,1375,S,101,10
N,1376,S,101,3
N,1377,S,100,10
N,1378,B,96,4
N,1379,S,100,7
N,1380,S,107,6
N,1381,S,108,4
C,658
N,1382,S,105,3
N,1383,S,104,5
N,1384,B,100,2
N,1385,S,113,9
N,1386,B,109,5
N,1387,S,97,4
N,1388,B,111,10
N,1389,S,96,4
N,1390,B,98,9
N,1391,B,97,8
N,1392,S,106,6
N,1393,B,100,4
N,1394,S,108,5
N,1395,B,99,8
N,1396,B,114,4
N,1397,B,96,9
N,1398,S,109,2
N,1399,S,104,5
N,1400,B,109,1
N,1401,B,102,9
C,492
N,1402,S,101,5
N,1403,B,110,9
N,1404,S,98,5
N,1405,S,105,5
N,1406,S,104,3
N,1407,B,102,7
N,1408,B,112,2
N,1409,B,99,4
N,1410,B,110,7
N,1411,B,101,2
N,1412,S,104,7
N,1413,B,114,9
N,1414,B,114,6
N,1415,B,112,6
N,1416,B,97,1
N,1417,S,106,3
N,1418,S,100,10
N,1419,S,104,8
N,1420,S,101,6
N,1421,B,106,2
C,562
N,1422,S,100,6
N,1423,S,102,1
N,1424,B,108,4
N,1425,S,110,7
N,1426,B,104,1
N,1427,B,111,7
N,1428,S,97,7
N,1429,B,105,4
N,1430,B,106,5
N,1431,S,112,2
N,1432,S,106,3
N,1433,B,114,4
N,1434,S,102,1
N,1435,S,105,7
N,1436,S,113,3
N,1437,B,98,1
N,1438,B,106,3
N,1439,B,113,4
N,1440,S,100,7
N,1441,B,97,9
C,340
N,1442,B,104,5
N,1443,B,111,8
N,1444,B,107,4
N,1445,B,111,8
N,1446,B,97,3
N,1447,S,95,5
N,1448,S,106,1
N,1449,B,108,5
N,1450,B,113,8
N,1451,S,113,6
N,1452,B,110,4
N,1453,S,112,10
N,1454,B,114,3
N,1455,B,105,6
N,1456,S,108,2
N,1457,S,96,7
N,1458,B,102,2
N,1459,S,101,10
N,1460,S,105,1
N,1461,B,102,8
C,531
N,1462,S,104,9
N,1463,B,99,10
N,1464,S,102,1
N,1465,S,113,10
N,1466,B,100,5
N,1467,B,113,8
N,1468,S,114,2
N,1469,S,114,3
N,1470,B,97,8
N,1471,S,106,10
N,1472,B,95,7
N,1473,S,101,1
N,1474,S,103,4
N,1475,B,104,6
N,1476,B,102,3
N,1477,B,95,10
N,1478,S,95,10
N,1479,B,103,9
N,1480,S,107,8
N,1481,B,106,10
C,567
N,1482,B,105,7
N,1483,S,112,8
N,1484,B,112,5
N,1485,S,104,6
N,1486,B,95,6
N,1487,B,106,5
N,1488,S,112,1
N,1489,S,107,10
N,1490,B,106,1
N,1491,S,95,5
N,1492,B,110,2
N,1493,S,96,6
N,1494,B,100,1
N,1495,S,107,4
N,1496,B,100,9
N,1497,B,112,5
N,1498,S,102,1
N,1499,S,104,4
N,1500,S,107,8
N,1501,S,109,1
C,809
N,1502,S,96,8
N,1503,B,98,6
N,1504,B,110,3
N,1505,B,111,2
N,1506,S,109,4
N,1507,S,109,6
N,1508,S,113,6
N,1509,B,97,4
N,1510,S,100,3
N,1511,B,102,6
N,1512,S,106,10
N,1513,S,108,6
N,1514,S,104,6
N,1515,B,111,2
N,1516,S,101,10
N,1517,B,114,4
N,1518,B,112,7
N,1519,S,98,7
N,1520,S,107,1
N,1521,S,105,1
C,736
N,1522,S,100,3
N,1523,B,109,9
N,1524,S,100,6
N,1525,S,112,2
N,1526,S,97,3
N,1527,S,101,5
N,1528,B,103,5
N,1529,B,109,10
N,1530,B,97,9
N,1531,S,108,10
N,1532,B,106,6
N,1533,S,95,5
N,1534,B,97,4
N,1535,S,100,10
N,1536,S,103,1
N,1537,B,104,2
N,1538,B,95,5
N,1539,S,100,3
N,1540,B,98,10
N,1541,S,98,3
C,221
N,1542,S,108,9
N,1543,S,101,8
N,1544,B,114,4
N,1545,B,102,4
N,1546,B,104,4
N,1547,B,97,6
N,1548,S,105,3
N,1549,S,113,2
N,1550,S,99,8
N,1551,S,110,7
N,1552,B,111,2
N,1553,S,110,2
N,1554,B,109,3
N,1555,B,107,1
N,1556,S,103,2
N,1557,S,98,7
N,1558,S,104,1
N,1559,B,98,5
N,1560,S,107,1
N,1561,B,114,9
C,607
N,1562,S,106,4
N,1563,B,105,8
N,1564,B,113,6
N,1565,S,110,6
N,1566,S,112,6
N,1567,S,105,8
N,1568,S,95,7
N,1569,B,100,7
N,1570,B,104,10
N,1571,B,102,10
N,1572,S,106,3
N,1573,S,113,1
N,1574,S,111,1
N,1575,B,104,9
N,1576,B,104,7
N,1577,S,113,1
N,1578,S,106,7
N,1579,B,97,6
N,1580,B,107,9
N,1581,B,97,5
C,730
N,1582,B,111,5
N,1583,S,105,10
N,1584,B,112,1
N,1585,S,103,6
N,1586,S,113,2
N,1587,B,98,2
N,1588,S,107,10
N,1589,B,107,9
N,1590,S,102,2
N,1591,B,95,6
N,1592,B,110,4
N,1593,S,96,5
N,1594,B,111,7
N,1595,B,100,3
N,1596,S,112,1
N,1597,B,104,9
N,1598,B,111,9
N,1599,B,98,7
N,1600,B,108,3
N,1601,B,95,9
C,382
N,1602,B,106,4
N,1603,S,98,4
N,1604,B,96,7
N,1605,B,112,2
N,1606,B,111,9
N,1607,B,107,1
N,1608,B,113,7
N,1609,B,99,10
N,1610,S,106,10
N,1611,B,112,4
N,1612,S,103,3
N,1613,B,104,5
N,1614,B,97,7
N,1615,S,100,1
N,1616,S,101,6
N,1617,B,114,5
N,1618,B,97,5
N,1619,B,103,4
N,1620,B,95,7
N,1621,S,100,8
C,742
N,1622,B,105,3
N,1623,S,109,10
N,1624,B,105,4
N,1625,S,100,6
N,1626,S,101,9
N,1627,S,97,3
N,1628,B,100,7
N,1629,B,112,7
N,1630,B,104,7
N,1631,B,107,7
N,1632,B,105,7
N,1633,B,98,1
N,1634,B,98,10
N,1635,B,99,10
N,1636,S,108,6
N,1637,B,99,10
N,1638,B,104,4
N,1639,S,101,1
N,1640,S,111,1
N,1641,B,99,4
C,20
N,1642,S,101,6
N,1643,B,110,7
N,1644,S,114,4
N,1645,S,95,5
N,1646,B,107,6
N,1647,B,111,5
N,1648,S,113,8
N,1649,S,101,8
N,1650,B,107,5
N,1651,S,106,5
N,1652,S,114,3
N,1653,S,109,2
N,1654,S,114,3
N,1655,B,110,1
N,1656,S,112,7
N,1657,S,100,10
N,1658,B,109,8
N,1659,B,104,9
N,1660,B,107,7
N,1661,S,98,5
C,1030
N,1662,B,106,8
N,1663,S,99,1
N,1664,S,97,1
N,1665,B,98,8
N,1666,B,96,9
N,1667,S,95,3
N,1668,B,111,10
N,1669,S,96,5
N,1670,B,109,9
N,1671,B,106,2
N,1672,S,113,10
N,1673,B,95,8
N,1674,S,104,9
N,1675,B,114,6
N,1676,S,95,9
N,1677,B,95,8
N,1678,S,114,5
N,1679,B,99,3
N,1680,S,106,2
N,1681,S,111,9
C,1578
N,1682,S,108,2
N,1683,B,108,2
N,1684,S,97,6
N,1685,S,112,9
N,1686,B,96,8
N,1687,B,100,10
N,1688,B,99,7
N,1689,B,112,9
N,1690,S,109,5
N,1691,S,96,8
N,1692,S,110,10
N,1693,B,102,4
N,1694,B,111,2
N,1695,S,98,3
N,1696,S,106,4
N,1697,B,102,4
N,1698,B,109,5
N,1699,S,104,2
N,1700,S,97,8
N,1701,B,104,9
C,977
N,1702,S,99,4
N,1703,S,104,3
N,1704,S,108,7
N,1705,B,104,10
N,1706,B,113,1
N,1707,B,100,7
N,1708,S,99,6
N,1709,S,108,9
N,1710,B,102,7
N,1711,S,101,6
N,1712,S,99,2
N,1713,B,106,1
N,1714,S,96,7
N,1715,B,108,5
N,1716,B,96,1
N,1717,B,103,3
N,1718,S,114,4
N,1719,S,100,3
N,1720,B,110,4
N,1721,B,95,9
C,1614
N,1722,B,103,8
N,1723,B,98,2
N,1724,B,107,4
N,1725,S,104,2
N,1726,B,114,6
N,1727,S,95,8
N,1728,S,98,9
N,1729,S,102,5
N,1730,B,109,5
N,1731,S,102,8
N,1732,S,102,8
N,1733,B,109,6
N,1734,S,114,8
N,1735,S,111,7
N,1736,B,112,4
N,1737,S,109,7
N,1738,S,96,2
N,1739,B,110,5
N,1740,S,110,9
N,1741,S,114,7
C,429
N,1742,B,112,7
N,1743,S,113,2
N,1744,S,98,2
N,1745,B,107,2
N,1746,S,96,1
N,1747,S,109,10
N,1748,B,99,7
N,1749,S,114,9
N,1750,B,104,2
N,1751,B,106,3
N,1752,B,98,4
N,1753,S,110,2
N,1754,S,114,8
N,1755,B,114,4
N,1756,B,103,3
N,1757,S,107,2
N,1758,S,113,1
N,1759,S,97,2
N,1760,B,105,1
N,1761,S,98,9
C,993
N,1762,B,101,8
N,1763,S,108,2
N,1764,S,99,4
N,1765,B,104,1
N,1766,S,106,3
N,1767,S,110,6
N,1768,B,108,8
N,1769,S,99,6
N,1770,S,97,10
N,1771,B,113,3
N,1772,S,111,7
N,1773,S,104,6
N,1774,S,108,9
N,1775,S,114,2
N,1776,B,103,9
N,1777,B,97,1
N,1778,S,95,5
N,1779,S,97,4
N,1780,B,114,1
N,1781,B,108,8
C,811
N,1782,S,105,3
N,1783,S,97,2
N,1784,B,99,1
N,1785,S,101,2
N,1786,S,98,7
N,1787,B,103,9
N,1788,S,112,10
N,1789,B,103,5
N,1790,S,101,7
N,1791,S,106,4
N,1792,S,110,9
N,1793,B,96,1
N,1794,B,108,3
N,1795,S,104,5
N,1796,S,97,8
N,1797,B,104,7
N,1798,B,99,6
N,1799,B,114,10
N,1800,B,107,9
N,1801,B,96,7
C,1363
N,1802,S,97,4
N,1803,S,104,3
N,1804,S,100,6
N,1805,B,114,6
N,1806,B,96,3
N,1807,S,102,5
N,1808,B,110,6
N,1809,B,113,4
N,1810,S,99,5
N,1811,S,104,7
N,1812,S,113,9
N,1813,B,106,2
N,1814,B,102,7
N,1815,S,108,9
N,1816,B,111,5
N,1817,B,108,1
N,1818,B,113,10
N,1819,B,95,9
N,1820,S,107,4
N,1821,B,105,4
C,132
N,1822,B,104,8
N,1823,S,112,1
N,1824,B,101,5
N,1825,B,100,9
N,1826,S,103,2
N,1827,B,111,4
N,1828,S,112,2
N,1829,S,99,3
N,1830,S,97,10
N,1831,B,103,9
N,1832,S,108,7
N,1833,B,99,8
N,1834,B,105,2
N,1835,S,112,10
N,1836,S,106,10
N,1837,S,95,3
N,1838,S,110,10
N,1839,B,111,1
N,1840,S,109,10
N,1841,S,111,9
C,1632
N,1842,S,99,9
N,1843,B,107,7
N,1844,B,107,2
N,1845,S,106,3
N,1846,S,99,6
N,1847,S,104,10
N,1848,S,106,9
N,1849,S,106,3
N,1850,S,107,7
N,1851,B,97,1
N,1852,S,99,4
N,1853,B,102,1
N,1854,S,102,3
N,1855,S,103,5
N,1856,S,98,3
N,1857,S,101,5
N,1858,B,98,5
N,1859,B,95,6
N,1860,S,104,1
N,1861,B,99,9
C,1532
N,1862,B,109,8
N,1863,S,103,5
N,1864,B,109,2
N,1865,B,103,2
N,1866,S,113,9
N,1867,S,109,7
N,1868,B,109,2
N,1869,B,114,10
N,1870,B,110,1
N,1871,S,97,6
N,1872,S,104,1
N,1873,B,99,4
N,1874,B,101,4
N,1875,S,104,8
N,1876,S,104,9
N,1877,B,113,2
N,1878,S,113,9
N,1879,B,112,6
N,1880,B,104,1
N,1881,B,98,5
C,801
N,1882,S,99,8
N,1883,B,111,2
N,1884,S,105,7
N,1885,S,111,7
N,1886,B,99,3
N,1887,B,114,2
N,1888,B,108,6
N,1889,B,104,2
N,1890,S,97,10
N,1891,B,95,5
N,1892,B,109,8
N,1893,S,98,8
N,1894,B,112,5
N,1895,S,109,8
N,1896,S,105,1
N,1897,S,109,10
N,1898,S,95,7
N,1899,B,110,5
N,1900,S,103,9
N,1901,B,103,7
C,603
N,1902,B,105,8
N,1903,B,96,8
N,1904,B,101,5
N,1905,B,101,10
N,1906,S,103,2
N,1907,S,99,7
N,1908,B,107,2
N,1909,S,110,4
N,1910,S,111,1
N,1911,B,101,8
N,1912,S,105,7
N,1913,B,95,4
N,1914,S,99,7
N,1915,B,108,4
N,1916,S,98,9
N,1917,B,95,10
N,1918,S,101,5
N,1919,S,102,7
N,1920,S,113,4
N,1921,S,113,2
C,1852
N,1922,B,109,6
N,1923,S,99,10
N,1924,S,98,9
N,1925,B,101,4
N,1926,B,99,10
N,1927,B,107,6
N,1928,S,108,1
N,1929,B,110,8
N,1930,B,105,1
N,1931,B,105,2
N,1932,S,105,10
N,1933,B,112,2
N,1934,B,104,9
N,1935,S,111,1
N,1936,B,109,4
N,1937,B,105,3
N,1938,S,104,5
N,1939,B,96,8
N,1940,B,114,10
N,1941,B,101,7
C,677
N,1942,S,113,2
N,1943,S,103,8
N,1944,S,100,5
N,1945,B,109,9
N,1946,S,103,9
N,1947,S,104,3
N,1948,B,102,4
N,1949,S,112,6
N,1950,S,109,1
N,1951,S,112,4
N,1952,S,110,7
N,1953,B,114,4
N,1954,B,109,7
N,1955,B,107,3
N,1956,S,103,1
N,1957,B,95,1
N,1958,B,113,8
N,1959,B,103,5
N,1960,S,111,2
N,1961,S,109,7
C,1546
N,1962,B,111,6
N,1963,S,107,10
N,1964,B,100,10
N,1965,B,112,3
N,1966,S,99,8
N,1967,B,113,2
N,1968,B,103,7
N,1969,S,100,4
N,1970,S,97,8
N,1971,S,111,8
N,1972,B,96,10
N,1973,S,111,10
N,1974,S,98,5
N,1975,S,111,8
N,1976,B,104,1
N,1977,B,106,7
N,1978,S,100,1
N,1979,B,102,4
N,1980,B,112,9
N,1981,B,101,7
C,156
N,1982,S,109,4
N,1983,S,96,8
N,1984,B,95,3
N,1985,S,107,10
N,1986,S,108,4
N,1987,S,106,9
N,1988,S,109,6
N,1989,B,100,5
N,1990,S,114,6
N,1991,S,99,7
N,1992,B,113,10
N,1993,S,103,5
N,1994,B,111,2
N,1995,S,103,1
N,1996,S,106,3
N,1997,S,100,3
N,1998,S,112,5
N,1999,B,110,9
N,2000,B,108,10
